meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,label
0.048326248912412995,0.029071729672521987,1088.8442297527454,481.29074145002545,21.723377893894558,6.352659820081507,1410.984259420963,264.1882717103853,2134.9929420134863,1040.057731408814,140.49109,28.289751,-2.7897542,28.225304,60.431435,18.97701,18.91905,15.351659,9.829609,9.9832115,3.5591462,10.88925,0.5153716,9.66697,-16.387682,11.369859,6.627509,10.259081,7.2592144,9.838757,-4.014427,8.449102,1.602121,8.542002,5.8950095,8.869517,blues
0.056141769987432324,0.04149945968613148,1537.5876985238351,439.4337948393015,21.723589550557097,7.418824232031153,2054.529510695353,381.8072044460412,3495.51500643489,1351.9983438533889,104.93711,24.569822,15.332313,25.744625,42.66697,12.780081,6.783058,9.645275,21.605682,10.830378,-1.2978408,8.563089,5.6754074,10.030086,-16.632635,11.211316,12.173101,11.114275,-1.9472849,7.2111745,1.9508444,8.054382,-0.8903192,6.986109,7.7705245,8.459526,blues
0.05888603900812065,0.042406678445582685,1195.4703757774462,499.52271335834376,21.486266356019396,6.513394593771735,1481.3188804548583,216.72688620537687,2235.264725474913,1099.1036004202813,138.40926,23.159729,-4.912911,34.15938,47.629177,17.673326,5.1842003,21.619827,8.876615,9.577732,0.5138148,9.883771,-3.8046732,12.624953,-14.988871,8.800748,10.417068,10.233848,-0.33363798,11.602417,0.77598476,8.9772835,1.7773186,8.8314705,4.2329874,8.583294,blues
0.05258634232405259,0.024823961803533193,1390.301557556794,320.89949249716307,20.078770330332667,7.187177328795059,1911.3145801760033,298.189204588352,3006.1717163935614,972.5993623217322,127.07833,19.936005,7.123447,24.535505,39.7749,13.2510395,1.9210495,10.832584,17.41178,10.009514,-5.619415,8.925698,8.249393,8.323654,-18.116888,7.75901,13.835064,8.537496,-3.769932,8.461594,2.5720189,8.639309,-4.3183455,7.917558,6.8063755,7.8703346,blues
0.047907452387857694,0.04828363521002576,1046.5500105240203,539.8891352431461,22.154408106731996,6.462880139721199,1481.0580892453968,264.7391700733853,1830.330592463022,1161.5572029713721,138.86845,31.647774,11.194063,35.85389,48.50426,19.282791,14.930757,15.774187,20.580284,11.403271,3.2070086,10.952461,1.2489557,10.221789,-15.846457,9.763921,15.978459,9.2311325,3.369133,8.892146,-1.5108066,8.486316,1.9059253,8.37685,6.32838,8.274929,blues
0.05856995903422274,0.05355341824919657,1155.7812208677883,560.5437468890897,22.29029712417633,6.789370816704476,1497.9642587628882,242.93041876218177,2169.033055847593,1154.2328940822886,136.1457,30.98075,3.324411,34.107346,48.92853,19.602484,8.715444,17.4474,13.966022,12.8928385,5.3665967,10.280302,0.39953962,11.3084135,-13.469852,12.307093,16.877718,9.081824,5.1480913,10.701585,-2.249821,8.802999,3.9479077,8.130982,5.316488,9.123699,blues
0.052467009860788866,0.032981581751793373,1209.9878628924062,363.01290962752194,21.832939923441973,6.124317990170809,1497.6915639530437,227.21049232512087,2521.741260785238,781.0851691434449,137.78807,22.52604,-14.499568,35.284927,63.56093,14.541479,5.6176677,12.372379,11.958148,9.790873,1.9079686,10.042267,-1.8893869,9.378302,-7.6042166,9.861331,-2.4732885,9.915671,-2.8910103,10.2036495,-9.433393,9.375237,-10.929217,10.772511,3.5694757,8.307681,blues
0.04727604770881671,0.03284804303651859,1120.0194669331925,420.069498470375,21.7259650407811,5.982824794135093,1447.8898990912116,231.91335890703093,2323.820647839327,1067.9791216226324,130.41125,22.367664,-6.3512874,36.657497,70.40299,17.639128,13.269728,15.177578,9.473776,12.471886,7.7353296,11.025519,-1.2349664,12.25832,-0.57239026,9.702339,-2.3033547,8.299066,3.773516,8.76759,0.07561241,8.579595,-0.9389718,11.253344,2.2962253,7.9474506,blues
0.051697390999613305,0.03659598303130558,1109.3527843880802,372.4240704444236,21.030231400439217,6.299832560786053,1463.217701555025,194.14496402283362,2243.3417583562937,915.5531611672651,131.00468,18.394064,0.67143536,39.73822,66.70394,17.27339,17.914803,13.543195,4.6216865,13.161101,6.6131043,9.821581,1.2425213,9.91257,1.412567,8.698203,-1.5898085,9.586809,-0.9819217,10.078377,-3.5757904,9.227181,-2.9269555,9.288863,4.6006756,7.900673,blues
0.05197268646075019,0.03855994632178308,1198.459084542923,402.342968125258,21.974294641198263,6.217018936638116,1573.5002754703678,291.26005870084543,2477.275945747535,997.1310847777992,108.749565,26.015812,9.129683,38.049076,51.251316,17.164352,18.123716,14.507416,7.6327777,13.481058,8.775374,11.023289,2.3653817,10.1581955,0.019260958,9.664974,2.2369275,10.322616,4.190629,9.186,-3.304581,9.877336,1.6140482,8.286104,2.6918643,8.643629,blues
0.07241441294470224,0.050454799582861906,1391.841952007111,447.4751733258854,23.025399134062422,5.870437564389507,1494.954574989433,208.5095546455386,2811.698414388776,735.6676416766054,130.33966,26.244879,-23.310709,30.453302,70.20022,19.940065,1.1293262,13.48649,7.589114,12.400425,0.9033958,10.010876,1.9944433,9.394216,-6.158845,7.865956,-9.380717,9.280635,-2.563575,10.385556,-4.5218472,7.6776814,-0.26998648,8.2309065,0.17045113,7.554744,blues
0.04801998743232792,0.02857617645815396,1115.728201941125,325.14734796523,21.407568386525273,6.194766320277433,1399.0968254764116,230.06213725154308,2290.6465251595127,798.7103858043984,139.03177,19.970556,-16.240025,34.100166,57.116196,18.175257,20.192362,12.575271,10.160373,11.538103,4.5760756,11.176145,0.33792427,10.872271,-7.862825,8.355508,-3.470246,8.279679,-2.648825,8.907521,-2.8426707,8.164708,-0.8947748,9.763468,-2.4133794,7.427144,blues
0.05289486961040216,0.05698632515321641,1648.8351694525165,844.0039062693272,26.455322190277556,8.886559131780158,2189.9858650908577,430.4612890270541,3759.8921136347158,2040.0422533030032,101.19902,29.757904,17.6509,19.373985,23.740637,14.810057,2.0798852,15.084577,25.938902,11.647612,-16.969044,18.409973,15.079571,10.661373,-22.277378,9.912996,4.3853855,11.077478,-23.19758,12.941126,-6.0366454,9.043987,-5.0570984,8.996592,1.0690374,9.996336,blues
0.039366118039443156,0.030750114988892845,1379.1893819362376,742.2805411544396,26.843687726529605,8.617820571701081,2004.2106632641949,519.4874730502383,3016.513649216937,2139.0755877056536,117.79184,27.633728,23.264994,16.77733,28.300047,16.163815,-1.1022832,13.994471,18.867184,12.686925,-21.971613,14.573247,17.848024,11.715257,-25.590239,14.149628,2.135104,10.153619,-17.777296,8.555238,-8.0105915,7.7727942,-17.620142,8.527881,-8.120075,9.274891,blues
0.04294722484048724,0.03310855531387314,1330.715617463902,593.5331020895167,27.930864415848383,8.273017459327907,1973.410537701726,484.21359505756885,2898.7888132613107,1926.2364456112796,110.852425,24.212267,18.63755,13.798648,30.92843,13.43858,3.2962282,14.874418,22.589956,10.029159,-20.406555,17.849363,12.122969,10.700894,-26.330458,10.445041,-4.354131,10.1040125,-26.383854,11.360589,-13.032196,10.379248,-12.655037,12.095801,-1.8158432,9.751825,blues
0.03938839846771075,0.0561969361557821,1309.3824080697566,869.5186095462527,26.988943524511114,8.184592651270929,1883.0429032287782,533.0512768345433,2763.1862560723607,2165.074296326591,105.92636,28.824316,18.81995,20.849245,23.674463,18.510283,5.700168,19.517763,25.559086,12.804235,-13.450494,15.101389,12.429512,11.211684,-11.961186,14.031474,1.589508,11.505419,-15.62307,11.249814,-6.638755,9.05766,-11.685787,10.147838,-2.935766,10.262994,blues
0.04197368341550657,0.03793596136045574,1430.4924328152892,837.1629352526359,27.165771619047316,8.56570010566884,2075.5012632225817,524.6167695582635,3245.4683874709976,2359.860606940764,108.70544,28.685911,34.145847,16.700571,30.21115,17.409311,-0.50258243,15.427206,27.292957,11.851601,-21.399483,16.913412,14.171863,11.814695,-24.51231,10.836796,-1.884266,13.393727,-28.0575,11.27601,-11.255747,9.360208,-16.464361,9.520768,-7.640693,8.887442,blues
0.04570244525812065,0.026290158825679158,1537.0980205512037,584.0191206169887,26.882590822416244,8.633423407736034,2157.3630489633447,401.2486885698654,3602.423279799884,1927.281111129145,105.78446,23.109636,15.606509,18.929195,25.25982,14.808555,-1.4457655,14.693559,30.199512,10.841136,-17.717384,14.954784,17.318798,11.247271,-27.218796,10.592723,4.336658,13.315007,-20.061996,10.734216,-10.700786,8.415196,-14.232641,10.245844,-5.156592,9.109953,blues
0.04541997474381284,0.023957906684210984,1506.8728757224978,643.4338339401586,26.877048556475124,8.471638671939061,2096.692972758199,496.8602353439528,3404.1862470091355,2045.4261071614542,120.29358,26.33023,15.340433,16.406364,21.107595,12.111671,-5.385008,13.25999,24.195364,10.913935,-24.137547,12.061731,18.544752,10.023472,-22.348501,11.806124,1.3194954,10.778166,-20.763226,8.250901,-4.981888,9.021777,-17.10809,9.297282,-7.879305,7.954635,blues
0.03690734060808198,0.01866915333643142,1247.355029710244,513.625322084477,27.366078971647358,8.414719704441476,1908.0921517329518,440.79762968948813,2620.1894667198376,1739.9534243853298,116.36308,22.03162,18.04737,14.171061,25.263575,17.06806,0.31005445,13.41955,24.177252,10.002871,-22.223515,17.580416,11.183534,9.746754,-26.846264,9.864319,-7.6373806,10.517741,-24.856096,11.140208,-12.012267,9.934716,-17.015976,8.833149,-8.11307,9.193746,blues
0.048163866130123745,0.0356653236643039,1188.3081417864566,607.8522619693969,26.615383665380413,7.613103551144987,1682.8353076545034,447.42903359158396,2339.291912884281,1730.119473615384,102.728516,25.161493,19.836584,26.538881,26.706013,13.074148,7.145409,15.909288,22.727982,15.761066,-6.951727,14.457578,12.816983,12.452663,-10.727914,12.585577,-0.42469418,9.132303,-12.378796,10.501667,-8.898336,10.545808,-9.208457,11.2813835,-9.089533,11.563301,blues
0.044373172249613305,0.04488240348847741,1514.1006734453883,742.9442352048625,27.195260742803693,8.311252220062103,2141.0122340704725,471.7383668410795,3451.915682551479,2057.823593638288,111.15712,27.584297,21.361006,17.268738,26.399405,15.831087,-0.64434767,13.798535,23.491514,13.058079,-25.469898,10.967101,16.923105,11.91882,-16.975649,13.80161,5.775643,9.8774,-25.738422,9.269307,-5.051984,8.562401,-17.62749,9.010132,-7.916775,7.5997458,blues
0.03532089858855375,0.03075730664704145,1151.0089925770378,717.5251842387067,26.368849304337125,8.03494396838883,1709.0839761116579,574.6149130854085,2311.446966538573,1980.3022361421,111.54288,24.361382,21.900229,17.377342,16.151121,15.558246,8.200673,16.853638,22.084373,11.758147,-8.597672,16.764847,1.4887748,11.000377,-17.071402,10.644945,-8.334585,10.660917,-17.00836,10.322285,-10.5737705,9.44279,-15.679576,8.856329,-12.594489,9.096584,blues
0.09764303279679042,0.03718078366934725,2272.4395473323143,449.78320242895495,21.300212828784737,9.170900597715034,2356.806513929841,224.14145218247074,5108.215360353828,762.5596328443473,90.702934,15.176141,-2.5257561,15.081577,74.057945,10.684469,-11.753322,10.648392,39.207737,8.131851,-13.1605625,9.299389,20.542093,7.0960813,-17.15309,6.8723536,12.812633,9.674637,-21.430075,6.415282,5.9520035,7.0011425,-8.023324,6.87636,4.2323313,6.804929,blues
0.10226074596384377,0.039947447933169344,2390.39009977241,553.7340761600612,21.792983044054854,9.344880000259963,2463.3082687467954,282.9990306672423,5403.435075587297,976.5627374326695,88.48819,19.475574,-4.169412,18.006313,55.47772,11.379235,-8.013871,10.348185,38.41516,8.396051,-6.4100246,9.463503,28.572668,9.257529,-19.821608,7.402906,13.238088,11.178892,-19.2531,8.295221,12.072361,7.2377453,-4.578394,7.5391273,3.786518,6.88638,blues
0.09782391966357308,0.042732002354603726,2301.609667012493,452.9883111350955,23.42488479121242,8.61192345898987,2367.518780747192,217.51588196941879,5187.578453541908,750.5816483033326,69.79762,15.514424,-4.3989916,22.696007,76.84658,10.554576,3.9188268,10.902051,45.173176,6.3993115,-4.8550057,7.6274457,32.204823,6.710984,-9.796014,8.267884,7.8126516,8.174316,-21.821106,8.5084505,9.690988,6.3851733,-2.5877128,8.912062,3.3055792,8.884785,blues
0.08717463022041763,0.0349986165689205,2155.8796287547634,433.649471495907,20.79960034568095,9.419327879278617,2372.127373624907,245.53698077252892,5011.574078270011,968.6660253287101,100.60877,15.175821,-8.656534,19.637564,47.350414,9.103946,-6.5582976,9.473954,39.607635,9.622794,-8.515619,9.532136,29.565546,6.3960724,-16.585535,7.6917224,13.163907,10.669959,-24.209251,6.4136233,6.576563,7.932294,-8.647178,6.6024284,4.9274163,6.2594953,blues
0.09252533171403712,0.030041231172303187,2278.9612516967195,413.39557826639907,21.736179171654467,9.4126284515094,2375.2487029331346,230.22127333835934,5198.59486024507,754.7561609037668,86.921364,15.096488,-8.594191,16.726734,64.48953,9.070963,-6.301509,7.4219522,43.64349,6.233882,-8.2908325,7.182881,28.545784,7.404891,-14.082675,8.8095875,8.128632,9.243804,-21.488085,8.334247,11.088338,9.747049,-5.0916853,9.5697975,3.9764972,8.294446,blues
0.048048310010634185,0.016315251808262494,1739.134032915427,380.68930527954944,21.936153534025287,8.187527574052691,2290.4071318859023,255.6832417367467,4551.141569841212,905.3737260404491,89.77885,14.411558,12.976252,11.6155405,80.7023,6.589971,3.665379,5.732552,39.73874,6.2319937,-5.406735,6.625443,26.493734,5.6207705,-13.169928,6.165727,2.704878,5.9949117,-20.550137,6.2366824,6.014823,6.146956,-2.90366,7.088585,-0.42832914,5.658223,blues
0.05845780162412993,0.030123828445441498,1913.0115998173114,575.8137619444404,21.420880474663903,8.397052542885326,2361.735333192992,304.29135039362126,4777.823081315255,1135.2453572016962,90.667564,21.235695,14.124545,16.346432,67.54923,13.173576,2.6786995,10.845292,38.429825,8.110055,-8.410714,12.133387,24.12955,8.502261,-13.78995,7.740694,4.83309,7.66194,-16.68523,6.666685,5.8176017,6.5252867,-5.1466966,7.038163,0.19426657,5.9927077,blues
0.07532370818832174,0.028984417568811274,2013.0116652479728,403.38280218958903,22.395970794955097,8.663393938106923,2310.140449418874,209.93156489702005,4848.826029129205,762.3893285397045,93.65089,13.976627,6.35507,13.13506,71.50347,9.871187,-8.1215315,9.839895,36.191162,6.2719254,-9.775336,7.169102,17.64784,8.1275015,-21.10752,7.4510727,-0.13968176,8.023846,-22.201908,6.3898654,5.4219475,5.9274774,-7.4585786,6.4912486,-4.332863,6.379188,blues
0.09876687270398299,0.036190426062726676,2148.1976094245806,407.9713517391921,21.612736884668454,9.025237110602573,2204.3318445721256,282.8821492547637,4672.197141005656,907.1736121763556,102.656296,16.356827,-20.146088,19.255476,59.348873,11.165164,-9.948382,11.399743,33.68739,7.7321177,-14.171322,10.871877,23.521471,9.696568,-13.313561,7.87469,15.990457,8.926805,-18.923529,7.879817,7.813086,8.296186,-7.7854447,7.129971,4.0380297,7.345511,blues
0.039961269818252126,0.027567029065949853,1318.1914651872387,642.0390106890754,22.555105330073633,7.118893700143283,1904.547956584331,412.28101523939705,3044.8831863580335,1752.875038099424,110.85586,25.857775,21.525787,18.837128,67.5419,14.340013,4.3060117,14.055401,43.086628,9.127387,-4.494886,8.634304,10.416363,8.7279005,-8.694551,10.142562,1.6574186,8.957931,-20.58705,8.32707,-2.451857,7.7777953,-7.1194587,8.131378,-11.165335,7.7132106,blues
0.08579060022718484,0.034919943007375005,1945.5331078931836,384.1310479721762,21.135632284254843,9.137979507427126,2081.878471910416,271.1645758823616,4174.593627646462,899.0481415669555,107.08581,17.791878,-25.33544,18.458685,57.10451,14.300432,0.08550355,11.749134,34.682583,8.58462,-11.055122,10.109734,20.543169,7.2346635,-11.194479,7.81556,14.819606,7.7125726,-10.2333355,6.615202,12.54602,7.1046987,-9.753734,6.734723,2.564369,6.71707,blues
0.10660165313225058,0.03076045527677864,1977.2342507767992,370.19257747987695,21.55830019226636,9.099586025853975,1928.1088183371203,271.97508465112753,3943.4489309926043,834.0935126683285,114.931625,17.82198,-37.031944,14.385895,64.8895,8.320691,-7.1417155,9.728797,15.23794,10.735401,-16.232676,9.914004,18.631575,8.84366,-9.752268,8.273679,21.454283,8.574962,-5.648911,8.49165,12.788085,9.967618,-16.530478,7.479719,3.7929175,7.3608637,blues
0.0671879531612529,0.055531238553511796,1443.810106160443,669.8267000039448,22.662808115598363,7.040395139678162,1670.850631825415,435.06739773934476,3070.713037902407,1443.5724689400881,117.626884,25.917229,-14.539373,28.55779,64.796036,13.204151,12.908661,17.74741,19.03742,15.855981,10.66617,14.041408,9.8866625,10.619253,-2.3966432,10.0848055,11.685089,8.107284,1.5415066,7.888256,3.0658138,7.7244887,-7.627124,7.393043,-8.954819,9.343375,blues
0.1328151434406419,0.04845768979456554,2171.445862789447,412.2649676935091,21.65813476448442,8.95303506951747,1954.4902598720166,291.1728614190421,4237.319698466502,863.5862326234583,105.7382,20.821835,-43.172153,19.745028,60.954273,20.187029,-8.757208,14.33243,21.224146,11.039373,-12.855764,12.843203,18.596252,12.208722,-11.396048,7.5562396,14.538467,8.871561,-6.048134,8.304375,12.722726,8.02776,-9.365227,7.399506,1.3488977,8.02093,blues
0.10339893597737819,0.04375984915419865,2030.6571856229584,469.92344089504206,20.8828242166655,9.445402861922933,1987.383148016622,272.16844741524824,4063.388705862094,920.6985290475474,108.99029,21.28264,-36.207565,17.453472,64.04553,12.27221,1.4388394,13.441333,26.311611,9.355494,-17.477789,12.279624,20.42527,7.7662616,-9.540508,7.6340165,18.169731,7.9598045,-6.060152,7.836951,13.86405,7.9862347,-11.291089,6.5385036,4.665493,7.691477,blues
0.11311924485208817,0.050287237296669576,2032.0018592307463,436.99055894711313,21.23123582867296,8.849640373743675,1976.383234757624,281.2493221752754,4023.561439602668,878.7815754679855,104.79365,18.43715,-35.09825,18.685265,60.70181,16.867594,-2.8332496,12.438773,22.234495,11.220555,-7.831171,10.402326,19.03585,10.217371,-11.573603,7.1696715,17.018518,10.249903,-5.3761516,7.6097765,12.200969,8.240302,-9.956365,7.6268272,0.35334745,7.4397693,blues
0.07550308451759474,0.0412101518241213,1811.7712543400935,589.3968502625949,23.36742663706906,8.309801018345166,2052.506249848791,346.36137149516264,3928.8186765878772,1231.2567966915694,102.80664,23.067505,-12.529431,18.858612,57.005886,16.703802,2.2628694,16.179674,26.585436,13.837926,-4.2885375,13.82013,17.328524,10.383983,-7.9934354,8.981963,15.229498,9.076158,-6.9346995,6.944617,7.4587684,10.200201,-10.4684515,7.049433,-2.359566,9.612645,blues
0.08993966913186388,0.03917763179266563,1886.9548087305845,503.3795298300387,21.25664431831005,8.99488071636022,1913.2586101558973,351.3423104555915,3828.2887611477668,1116.7294042891162,115.31911,22.86125,-35.06798,20.213076,57.877247,18.194492,1.8523946,17.365171,26.612562,12.35079,-14.536981,12.210547,22.13024,10.48289,-8.20334,8.485673,11.020901,10.189351,-5.647607,8.926372,7.277512,8.384889,-10.205894,7.5214853,1.3295714,8.203172,blues
